City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Chennai,2019-11-01,40.78,56.24,33.32,22.47,48.82,88.85,1.04,7.58,29.3,133.0,Moderate
Chennai,2019-11-02,34.45,70.97,14.04,15.48,22.08,21.3,0.71,6.82,30.83,76.0,Satisfactory
Chennai,2019-11-03,70.95,156.285,10.82,16.78,27.23,25.37,0.87,6.92,36.51,91.0,Satisfactory
Chennai,2019-11-04,115.35,241.6,8.53,19.41,26.57,44.24,0.98,8.77,44.21,222.0,Poor
Chennai,2019-11-05,98.83,181.03,9.5,19.12,27.57,50.12,1.08,8.17,46.2,261.0,Poor
Chennai,2019-11-06,105.94,183.42,8.85,18.98,26.64,47.78,1.09,7.9,45.94,229.0,Poor
Chennai,2019-11-07,121.43,201.76,10.6,18.15,27.37,48.42,1.04,7.08,47.64,273.0,Poor
Chennai,2019-11-08,142.9,196.37,9.56,17.94,26.41,44.44,0.96,7.75,55.69,294.0,Poor
Chennai,2019-11-09,96.8,172.27,10.06,13.83,22.12,19.52,0.86,5.4,53.69,253.0,Poor
Chennai,2019-11-10,93.13,198.2,11.81,13.01,24.79,17.81,0.98,5.46,53.81,230.0,Poor
Chennai,2019-11-11,61.45,104.29,10.51,14.86,23.68,28.7,0.82,8.85,43.01,192.0,Moderate
Chennai,2019-11-12,31.32,71.74,9.95,15.61,25.55,43.56,0.54,8.42,31.9,77.0,Satisfactory
Chennai,2019-11-13,37.23,109.85,8.54,13.89,20.04,68.8,0.52,7.38,41.66,76.0,Satisfactory
Chennai,2019-11-14,19.18,66.95,7.31,11.17,13.12,57.31,0.47,6.06,43.38,92.0,Satisfactory
Chennai,2019-11-15,21.99,52.7,9.57,15.3,18.49,48.59,0.52,7.39,38.96,84.0,Satisfactory
Chennai,2019-11-16,44.91,80.85,9.8,14.58,20.74,47.94,0.54,5.87,38.12,57.0,Satisfactory
Chennai,2019-11-17,56.9,154.66,5.21,14.19,16.07,22.5,0.53,6.7,51.76,122.0,Moderate
Chennai,2019-11-18,26.91,125.72,6.88,11.86,15.25,36.89,0.46,4.97,29.15,90.0,Satisfactory
Chennai,2019-11-19,28.52,37.66,9.62,11.17,20.75,46.14,0.55,4.67,28.85,63.0,Satisfactory
Chennai,2019-11-20,20.95,34.1,6.89,10.0,16.8,61.47,0.46,5.58,22.78,47.0,Good
Chennai,2019-11-21,33.55,70.14,6.71,10.78,17.41,78.83,0.47,8.18,27.28,56.0,Satisfactory
Chennai,2019-11-22,31.16,50.45,5.94,10.19,16.06,61.69,0.46,7.89,27.26,60.0,Satisfactory
Chennai,2019-11-23,46.05,59.79,5.71,15.6,21.16,49.2,0.47,8.55,23.1,64.0,Satisfactory
Chennai,2019-11-24,59.64,65.54,6.8,12.43,18.43,51.02,0.49,7.4,33.32,110.0,Moderate
Chennai,2019-11-25,44.81,63.09,5.93,12.6,17.11,39.16,0.47,5.42,31.05,86.0,Satisfactory
Chennai,2019-11-26,53.33,84.65,7.52,21.97,26.56,48.86,0.52,8.19,33.72,77.0,Satisfactory
Chennai,2019-11-27,37.8,80.2,7.46,12.54,15.73,43.12,0.53,10.19,39.18,80.0,Satisfactory
Chennai,2019-11-28,30.56,62.56,5.67,20.28,22.02,40.31,0.52,7.09,32.91,63.0,Satisfactory
Chennai,2019-11-29,21.08,54.48,10.53,10.09,18.19,83.27,0.45,9.47,27.3,53.0,Satisfactory
Chennai,2019-11-30,18.45,62.97,6.3,12.09,18.24,74.49,0.38,6.84,31.58,48.0,Good
Chennai,2019-12-01,17.79,52.26,6.9,12.66,19.5,53.9,0.47,6.93,33.27,60.0,Satisfactory
Chennai,2019-12-02,21.17,41.24,8.03,11.51,19.5,82.54,0.44,8.1,23.57,49.0,Good
Chennai,2019-12-03,36.17,82.52,6.03,12.03,18.0,195.53,0.54,5.45,26.08,56.0,Satisfactory
Chennai,2019-12-04,37.56,87.09,3.91,11.2,15.0,157.47,0.52,7.67,34.43,71.0,Satisfactory
Chennai,2019-12-05,62.41,78.57,3.78,11.1,14.87,149.57,0.44,7.47,33.57,93.0,Satisfactory
Chennai,2019-12-06,53.68,89.09,5.35,13.29,17.05,207.14,0.55,7.21,33.97,107.0,Moderate
Chennai,2019-12-07,34.82,35.98,3.65,15.86,19.28,126.94,0.91,6.22,20.01,76.0,Satisfactory
Chennai,2019-12-08,35.41,44.05,6.05,21.19,26.23,119.95,0.93,5.71,20.11,69.0,Satisfactory
Chennai,2019-12-09,27.57,42.96,5.52,26.96,31.82,94.18,0.71,7.03,19.98,61.0,Satisfactory
Chennai,2019-12-10,37.72,35.17,5.6,19.62,24.72,95.875,0.6,7.23,20.15,56.0,Satisfactory
Chennai,2019-12-11,36.55,27.38,10.25,23.21,32.61,97.57,0.73,6.47,24.04,72.0,Satisfactory
Chennai,2019-12-12,27.78,38.29,6.04,16.54,21.33,104.69,0.54,6.08,24.0,62.0,Satisfactory
Chennai,2019-12-13,34.16,42.32,7.61,18.49,25.69,94.21,0.56,10.79,22.78,52.0,Satisfactory
Chennai,2019-12-14,40.78,52.46,12.14,21.13,31.9,91.29,0.72,13.79,22.61,68.0,Satisfactory
Chennai,2019-12-15,35.6,44.1,11.43,19.49,30.77,104.56,0.64,7.5,26.83,70.0,Satisfactory
Chennai,2019-12-16,31.23,31.47,7.9,18.27,25.96,73.65,0.7,8.23,26.19,59.0,Satisfactory
Chennai,2019-12-17,44.04,56.34,5.08,17.87,22.7,87.78,0.53,6.74,35.26,62.0,Satisfactory
Chennai,2019-12-18,48.07,49.98,7.44,17.69,24.6,87.37,0.52,8.7,29.67,92.0,Satisfactory
Chennai,2019-12-19,52.28,67.54,4.47,16.88,21.11,85.14,0.53,8.95,33.87,83.0,Satisfactory
Chennai,2019-12-20,65.45,84.77,4.19,16.87,20.82,86.5,0.66,8.04,36.82,106.0,Moderate
Chennai,2019-12-21,72.57,79.66,7.46,18.47,25.58,87.16,0.69,13.49,33.86,126.0,Moderate
Chennai,2019-12-22,57.74,59.56,6.65,16.14,22.47,80.23,0.6,17.17,38.89,134.0,Moderate
Chennai,2019-12-23,52.75,60.37,7.23,19.05,25.99,88.89,0.69,7.07,32.21,92.0,Satisfactory
Chennai,2019-12-24,53.51,84.11,5.61,19.46,25.04,76.4,0.6,7.88,28.38,99.0,Satisfactory
Chennai,2019-12-25,54.37,73.9,5.54,19.74,25.26,85.55,0.75,9.79,33.18,99.0,Satisfactory
Chennai,2019-12-26,58.43,74.13,10.48,20.28,30.75,84.51,0.72,18.7,27.5,110.0,Moderate
Chennai,2019-12-27,31.88,59.15,17.1,17.66,33.61,77.64,0.54,13.18,24.11,77.0,Satisfactory
Chennai,2019-12-28,36.94,63.7,13.01,20.27,32.37,87.86,0.65,11.45,28.28,65.0,Satisfactory
Chennai,2019-12-29,52.48,69.8,6.62,14.61,20.92,70.6,0.62,8.48,33.22,92.0,Satisfactory
Chennai,2019-12-30,38.74,46.37,5.03,14.2,18.99,56.89,0.57,10.6,35.08,83.0,Satisfactory
Chennai,2019-12-31,45.49,66.8,5.96,15.44,20.97,66.97,0.61,13.03,36.95,84.0,Satisfactory
Chennai,2020-01-01,28.25,40.44,6.69,12.66,18.7,69.17,0.65,12.44,24.79,70.0,Satisfactory
Chennai,2020-01-02,27.59,23.01,8.99,11.47,19.86,65.15,0.76,7.0,21.31,57.0,Satisfactory
Chennai,2020-01-03,32.16,36.63,10.43,10.95,20.62,60.39,0.97,10.2,25.52,74.0,Satisfactory
Chennai,2020-01-04,30.49,44.9,7.95,11.49,18.64,62.05,0.87,8.4,28.4,64.0,Satisfactory
Chennai,2020-01-05,23.37,30.76,4.8,8.69,13.3,45.46,0.77,7.45,30.88,62.0,Satisfactory
Chennai,2020-01-06,19.45,25.87,5.72,10.41,15.93,50.01,0.83,8.12,25.0,61.0,Satisfactory
Chennai,2020-01-07,33.54,40.38,4.27,12.16,15.99,53.89,0.55,19.3,28.97,55.0,Satisfactory
Chennai,2020-01-08,42.22,61.8,7.14,17.3,24.25,58.6,0.55,21.18,29.73,73.0,Satisfactory
Chennai,2020-01-09,42.16,75.24,9.27,17.47,26.55,48.44,0.78,17.91,27.67,79.0,Satisfactory
Chennai,2020-01-10,40.76,69.94,10.51,17.3,27.69,52.55,0.77,9.65,28.3,74.0,Satisfactory
Chennai,2020-01-11,39.81,71.75,11.64,18.69,30.05,58.71,0.79,10.03,27.22,72.0,Satisfactory
Chennai,2020-01-12,58.38,73.51,6.15,14.35,20.28,58.05,0.85,8.13,32.45,83.0,Satisfactory
Chennai,2020-01-13,74.12,122.43,6.12,16.68,22.56,61.12,0.88,17.51,33.52,140.0,Moderate
Chennai,2020-01-14,122.88,168.34,13.48,20.24,33.44,72.09,1.1,23.68,35.37,230.0,Poor
Chennai,2020-01-15,48.06,66.92,7.2,13.76,20.74,44.99,0.65,17.7,33.57,168.0,Moderate
Chennai,2020-01-16,34.09,44.39,7.78,12.32,19.86,44.81,0.65,19.88,33.34,74.0,Satisfactory
Chennai,2020-01-17,35.33,53.18,8.07,11.1,18.78,39.79,0.7,22.76,26.76,62.0,Satisfactory
Chennai,2020-01-18,28.67,28.47,4.85,10.68,15.06,39.0,0.84,27.29,29.02,65.0,Satisfactory
Chennai,2020-01-19,31.17,33.25,6.4,17.08,22.8,42.27,0.78,23.09,26.29,67.0,Satisfactory
Chennai,2020-01-20,37.66,53.48,10.01,23.7,33.31,50.68,0.88,17.54,26.38,69.0,Satisfactory
Chennai,2020-01-21,44.91,60.17,8.14,22.62,30.54,50.0,0.8,18.22,31.09,85.0,Satisfactory
Chennai,2020-01-22,47.95,64.49,10.45,20.03,29.44,58.36,0.89,12.25,34.26,93.0,Satisfactory
Chennai,2020-01-23,59.95,85.4,7.07,16.9,23.65,54.57,0.87,17.79,34.64,104.0,Moderate
Chennai,2020-01-24,62.34,112.61,11.88,24.68,36.45,47.63,0.97,19.6,32.88,123.0,Moderate
Chennai,2020-01-25,50.48,95.63,13.16,20.2,33.21,53.49,0.9,14.06,34.13,110.0,Moderate
Chennai,2020-01-26,41.74,86.84,15.35,16.43,31.63,50.09,0.9,10.3,33.78,87.0,Satisfactory
Chennai,2020-01-27,47.26,79.24,11.22,18.37,29.51,44.6,1.08,8.09,31.54,78.0,Satisfactory
Chennai,2020-01-28,53.66,69.03,8.75,17.4,26.08,42.72,1.11,8.18,33.41,85.0,Satisfactory
Chennai,2020-01-29,52.29,65.93,8.89,14.74,21.46,42.76,1.02,8.01,26.05,84.0,Satisfactory
Chennai,2020-01-30,43.82,59.48,9.47,14.87,18.86,45.74,0.94,7.71,21.78,87.0,Satisfactory
Chennai,2020-01-31,36.56,53.23,9.01,14.02,18.27,46.62,1.09,9.02,32.79,78.0,Satisfactory
Chennai,2020-02-01,32.4,50.04,8.9,13.12,16.95,46.18,0.86,9.86,28.75,63.0,Satisfactory
Chennai,2020-02-02,30.58,38.29,8.28,12.12,13.98,44.32,0.77,15.74,23.73,55.0,Satisfactory
Chennai,2020-02-03,37.52,57.78,7.46,13.74,15.2,43.9,0.88,16.44,20.76,63.0,Satisfactory
Chennai,2020-02-04,39.6,65.6,10.16,10.92,17.53,39.7,0.88,16.41,26.69,74.0,Satisfactory
Chennai,2020-02-05,39.93,59.04,12.01,13.26,20.76,38.35,0.84,12.91,30.7,94.0,Satisfactory
Chennai,2020-02-06,40.05,56.19,13.34,19.32,32.42,34.32,0.91,8.57,33.97,89.0,Satisfactory
Chennai,2020-02-07,36.32,55.83,9.08,14.12,23.09,35.67,0.78,8.19,27.6,75.0,Satisfactory
Chennai,2020-02-08,28.45,49.06,7.69,10.61,18.18,36.46,0.77,8.97,29.24,64.0,Satisfactory
Chennai,2020-02-09,28.1,43.78,6.44,8.77,15.08,40.54,0.8,13.16,31.94,61.0,Satisfactory
Chennai,2020-02-10,35.41,61.47,5.24,10.09,15.14,40.52,0.73,9.11,34.11,58.0,Satisfactory
Chennai,2020-02-11,29.12,67.85,8.51,19.96,27.78,39.59,0.84,10.31,28.62,69.0,Satisfactory
Chennai,2020-02-12,32.17,78.26,7.23,22.0,28.76,37.32,0.86,10.75,30.14,81.0,Satisfactory
Chennai,2020-02-13,49.48,98.17,6.56,18.01,24.45,38.99,0.93,17.74,23.31,93.0,Satisfactory
Chennai,2020-02-14,56.85,102.04,7.34,17.3,24.59,39.09,1.02,18.01,37.77,118.0,Moderate
Chennai,2020-02-15,54.82,84.0,10.92,17.74,27.25,43.92,0.9,13.03,31.92,121.0,Moderate
Chennai,2020-02-16,35.13,53.43,8.46,12.71,21.01,42.36,0.78,13.14,21.95,82.0,Satisfactory
Chennai,2020-02-17,34.25,64.36,9.7,13.64,23.12,39.88,0.77,13.37,18.31,72.0,Satisfactory
Chennai,2020-02-18,41.49,79.79,16.63,18.11,34.56,48.53,0.96,9.15,24.7,85.0,Satisfactory
Chennai,2020-02-19,42.95,94.21,12.45,14.71,26.62,91.73,0.77,15.05,24.71,84.0,Satisfactory
Chennai,2020-02-20,35.52,69.95,9.18,14.09,22.64,88.0,0.67,19.39,27.14,77.0,Satisfactory
Chennai,2020-02-21,38.88,125.87,22.11,19.91,40.21,73.98,0.83,8.47,16.21,75.0,Satisfactory
Chennai,2020-02-22,29.2,51.45,7.52,8.63,15.94,109.55,0.86,8.51,20.66,76.0,Satisfactory
Chennai,2020-02-23,28.75,53.6,5.3,8.88,13.32,104.04,0.72,18.19,26.85,65.0,Satisfactory
Chennai,2020-02-24,31.07,73.54,9.17,10.95,19.03,97.04,0.97,11.57,23.61,77.0,Satisfactory
Chennai,2020-02-25,33.9,56.99,6.98,12.69,18.97,78.04,0.9,11.02,28.52,81.0,Satisfactory
Chennai,2020-02-26,39.25,63.4,5.38,8.88,14.06,39.97,0.58,7.63,39.14,84.0,Satisfactory
Chennai,2020-02-27,42.97,72.05,6.89,8.7,15.26,41.23,0.67,8.79,31.47,83.0,Satisfactory
Chennai,2020-02-28,33.08,49.17,5.5,11.08,16.35,39.86,0.77,16.07,36.16,75.0,Satisfactory
Chennai,2020-02-29,36.15,84.54,9.01,14.62,23.07,44.53,0.69,19.12,38.15,72.0,Satisfactory
Chennai,2020-03-01,35.99,43.7,5.7,9.2,14.59,34.2,0.55,11.18,50.11,80.0,Satisfactory
Chennai,2020-03-02,43.6,64.94,6.0,13.01,18.88,33.25,0.66,18.07,26.4,76.0,Satisfactory
Chennai,2020-03-03,42.16,94.26,9.25,16.26,25.41,32.11,0.64,17.71,43.88,96.0,Satisfactory
Chennai,2020-03-04,33.29,66.83,8.03,15.71,23.69,37.45,0.7,6.97,34.39,84.0,Satisfactory
Chennai,2020-03-05,26.69,29.86,10.95,14.04,22.63,40.5,0.74,6.12,20.27,77.0,Satisfactory
Chennai,2020-03-06,24.95,25.63,10.19,9.72,17.01,41.88,0.75,6.52,21.65,61.0,Satisfactory
Chennai,2020-03-07,30.94,27.06,11.16,10.66,19.21,65.59,0.65,4.53,24.05,69.0,Satisfactory
Chennai,2020-03-08,21.85,25.97,7.54,6.21,13.11,89.9,0.62,6.52,21.36,57.0,Satisfactory
Chennai,2020-03-09,25.93,34.85,10.69,8.54,18.79,90.66,0.71,5.87,20.12,65.0,Satisfactory
Chennai,2020-03-10,27.37,41.72,10.26,10.56,20.54,80.22,0.55,5.51,27.37,61.0,Satisfactory
Chennai,2020-03-11,16.69,38.14,9.69,7.98,17.42,38.99,0.63,8.56,34.46,76.0,Satisfactory
Chennai,2020-03-12,24.94,41.38,8.6,8.75,17.21,40.37,0.74,5.64,29.98,65.0,Satisfactory
Chennai,2020-03-13,35.65,33.31,11.59,16.97,28.29,44.03,0.96,5.6,21.73,72.0,Satisfactory
Chennai,2020-03-14,39.29,46.44,9.57,15.67,25.01,42.2,0.7,13.21,21.6,74.0,Satisfactory
Chennai,2020-03-15,38.48,51.07,9.33,10.34,19.31,36.49,0.55,14.94,30.14,79.0,Satisfactory
Chennai,2020-03-16,33.26,5.29,9.19,10.44,17.69,41.14,0.86,19.01,21.02,66.0,Satisfactory
Chennai,2020-03-17,41.56,123.82,9.98,9.17,16.23,40.46,0.86,7.6,30.61,76.0,Satisfactory
Chennai,2020-03-18,39.41,4.94,9.46,8.1,16.71,43.97,0.87,5.75,49.4,92.0,Satisfactory
Chennai,2020-03-19,44.73,6.39,9.42,10.09,18.85,47.47,0.87,5.81,40.15,88.0,Satisfactory
Chennai,2020-03-20,32.68,4.82,9.26,8.56,16.27,42.16,0.91,5.55,31.17,95.0,Satisfactory
Chennai,2020-03-21,29.1,1.8,8.1,8.49,16.23,54.98,0.97,5.84,45.38,80.0,Satisfactory
Chennai,2020-03-22,39.42,1.005,6.14,5.39,11.4,55.35,0.85,4.84,46.53,71.0,Satisfactory
Chennai,2020-03-23,31.91,0.21,7.97,7.85,13.48,60.26,0.94,5.93,31.28,73.0,Satisfactory
Chennai,2020-03-24,24.22,6.07,6.82,6.91,13.16,55.45,0.61,5.83,35.18,57.0,Satisfactory
Chennai,2020-03-25,22.43,1.63,5.78,4.38,9.79,51.89,0.65,5.04,37.16,58.0,Satisfactory
Chennai,2020-03-26,31.57,4.06,7.27,7.22,13.84,49.77,0.55,6.3,36.81,54.0,Satisfactory
Chennai,2020-03-27,27.6,0.62,5.71,4.85,9.8,44.96,0.51,5.09,33.97,59.0,Satisfactory
Chennai,2020-03-28,34.81,1.55,5.52,4.91,10.1,46.53,0.56,4.41,16.33,55.0,Satisfactory
Chennai,2020-03-29,26.79,111.83,6.97,7.21,13.3,45.68,0.52,6.88,34.65,53.0,Satisfactory
Chennai,2020-03-30,29.31,162.67,9.82,9.78,16.37,52.9,0.52,5.79,33.94,50.0,Good
Chennai,2020-03-31,31.56,185.25,5.54,8.57,13.7,54.33,0.51,6.26,35.24,60.0,Satisfactory
Chennai,2020-04-01,32.94,3.73,6.25,10.39,16.23,50.1,0.62,5.54,36.35,75.0,Satisfactory
Chennai,2020-04-02,31.17,170.09,5.72,8.54,13.84,50.32,0.61,4.94,37.84,74.0,Satisfactory
Chennai,2020-04-03,24.81,183.34,5.23,7.25,12.21,51.8,0.59,5.22,38.03,72.0,Satisfactory
Chennai,2020-04-04,20.77,291.75,5.99,7.11,12.6,46.61,0.58,4.61,38.31,67.0,Satisfactory
Chennai,2020-04-05,21.59,177.96,5.9,7.27,11.9,46.39,0.55,4.96,37.64,66.0,Satisfactory
Chennai,2020-04-06,14.27,119.96,7.28,9.43,13.82,43.97,0.61,4.12,32.83,57.0,Satisfactory
Chennai,2020-04-07,11.9,151.3,6.29,9.57,13.3,47.13,0.59,4.57,30.45,55.0,Satisfactory
Chennai,2020-04-08,14.77,288.68,5.78,7.9,11.87,45.69,0.57,4.13,34.11,55.0,Satisfactory
Chennai,2020-04-09,14.71,180.01,6.43,12.74,15.12,60.1,0.57,4.78,32.83,55.0,Satisfactory
Chennai,2020-04-10,41.02,176.83282608695652,9.64,12.87,17.08,61.87,0.56,7.49,37.08,80.0,Satisfactory
Chennai,2020-04-11,15.66,173.65565217391304,8.81,11.18,16.63,55.7,0.57,11.31,30.16,60.0,Satisfactory
Chennai,2020-04-12,14.86,170.47847826086957,7.23,10.38,14.87,47.11,0.65,7.11,33.51,59.0,Satisfactory
Chennai,2020-04-13,17.95,167.3013043478261,6.84,12.1,16.04,49.54,0.66,7.13,36.84,64.0,Satisfactory
Chennai,2020-04-14,17.87,164.12413043478261,6.14,9.58,12.73,47.7,0.59,5.96,41.74,65.0,Satisfactory
Chennai,2020-04-15,14.64,160.94695652173914,6.87,8.34,12.0,49.01,0.59,6.13,36.82,62.0,Satisfactory
Chennai,2020-04-16,20.3,157.76978260869564,7.12,8.1,13.09,53.62,0.61,5.2,35.94,65.0,Satisfactory
Chennai,2020-04-17,8.43,154.59260869565216,6.4,5.33,11.22,52.33,0.58,5.42,33.55,65.0,Satisfactory
Chennai,2020-04-18,8.94,151.41543478260868,7.43,7.29,11.66,51.15,0.6,5.2,33.46,56.0,Satisfactory
Chennai,2020-04-19,8.1,148.2382608695652,6.86,5.34,11.62,45.24,0.58,4.49,37.03,59.0,Satisfactory
Chennai,2020-04-20,9.71,145.06108695652173,6.36,4.08,9.88,34.89,0.55,5.2,35.57,59.0,Satisfactory
Chennai,2020-04-21,10.67,141.88391304347826,5.98,4.48,10.05,42.58,0.64,4.84,38.09,61.0,Satisfactory
Chennai,2020-04-22,12.65,138.70673913043478,6.24,8.04,13.87,41.11,0.58,4.83,36.05,60.0,Satisfactory
Chennai,2020-04-23,8.06,135.5295652173913,7.55,11.64,15.98,36.07,0.59,4.69,34.28,56.0,Satisfactory
Chennai,2020-04-24,8.08,132.3523913043478,5.11,10.61,15.03,27.56,0.66,4.44,37.53,58.0,Satisfactory
Chennai,2020-04-25,10.46,129.17521739130433,5.23,11.07,15.0,28.33,0.68,4.79,41.7,67.0,Satisfactory
Chennai,2020-04-26,10.76,125.99804347826087,6.05,12.01,15.7,32.18,0.78,6.89,34.53,66.0,Satisfactory
Chennai,2020-04-27,10.46,122.82086956521738,6.7,6.92,12.96,33.16,0.75,4.29,37.34,60.0,Satisfactory
Chennai,2020-04-28,6.55,119.6436956521739,6.22,5.65,11.52,30.45,0.7,4.57,38.1,68.0,Satisfactory
Chennai,2020-04-29,11.11,116.46652173913043,5.23,6.85,11.52,28.31,0.68,4.4,45.0,69.0,Satisfactory
Chennai,2020-04-30,10.39,113.28934782608695,6.91,11.18,16.53,26.68,0.67,4.74,42.2,70.0,Satisfactory
Chennai,2020-05-01,14.13,110.11217391304348,4.3,5.39,9.36,26.85,0.73,4.43,50.88,71.0,Satisfactory
Chennai,2020-05-02,13.08,106.935,4.08,4.25,7.96,28.23,0.7,3.96,46.97,70.0,Satisfactory
Chennai,2020-05-03,11.67,103.75782608695653,4.35,3.73,7.73,30.93,0.75,4.47,45.9,71.0,Satisfactory
Chennai,2020-05-04,7.03,100.58065217391304,4.21,4.1,6.95,28.36,0.7,4.61,41.28,66.0,Satisfactory
Chennai,2020-05-05,19.68,97.40347826086956,4.47,4.13,8.02,27.82,0.75,3.61,42.79,81.0,Satisfactory
Chennai,2020-05-06,10.11,94.22630434782609,4.4,5.59,9.68,32.96,0.69,6.99,47.7,78.0,Satisfactory
Chennai,2020-05-07,11.23,91.04913043478261,4.15,5.48,9.18,29.93,0.76,3.98,43.98,73.0,Satisfactory
Chennai,2020-05-08,11.72,87.87195652173914,3.96,5.17,8.67,28.94,0.72,4.85,48.61,76.0,Satisfactory
Chennai,2020-05-09,9.99,84.69478260869565,3.81,4.57,7.99,33.86,0.69,3.53,42.92,65.0,Satisfactory
Chennai,2020-05-10,9.64,81.51760869565217,4.87,5.09,9.5,39.18,0.72,3.92,46.44,69.0,Satisfactory
Chennai,2020-05-11,8.36,78.3404347826087,4.7,5.29,9.72,41.46,0.71,4.54,40.83,66.0,Satisfactory
Chennai,2020-05-12,8.82,75.16326086956522,4.9,5.42,10.02,39.1,0.72,4.63,45.26,68.0,Satisfactory
Chennai,2020-05-13,15.57,71.98608695652175,4.24,5.26,9.07,39.06,0.66,4.34,43.23,69.0,Satisfactory
Chennai,2020-05-14,8.72,68.80891304347826,5.81,7.32,12.7,37.44,0.7,4.55,48.56,77.0,Satisfactory
Chennai,2020-05-15,20.25,65.63173913043478,11.19,10.11,20.87,40.37,0.83,4.12,43.18,70.0,Satisfactory
Chennai,2020-05-16,28.71,62.454565217391306,7.87,5.45,12.81,43.92,0.84,4.68,38.92,82.0,Satisfactory
Chennai,2020-05-17,10.99,59.27739130434783,8.53,8.16,15.85,45.0,0.7,4.13,39.6,68.0,Satisfactory
Chennai,2020-05-18,18.49,56.100217391304355,9.73,8.74,18.39,44.56,1.06,4.49,43.39,76.0,Satisfactory
Chennai,2020-05-19,28.06,52.923043478260865,8.39,15.18,22.97,44.83,0.93,5.0,48.74,82.0,Satisfactory
Chennai,2020-05-20,30.39,49.74586956521739,7.25,14.36,21.31,45.35,1.01,3.87,46.54,90.0,Satisfactory
Chennai,2020-05-21,27.01,46.568695652173915,6.7,12.19,18.62,41.6,1.01,5.66,57.0,92.0,Satisfactory
Chennai,2020-05-22,23.02,43.39152173913044,6.7,11.32,17.82,38.67,0.95,6.39,60.89,102.0,Moderate
Chennai,2020-05-23,21.24,40.214347826086964,6.9,10.08,15.94,41.13,0.84,7.14,46.91,77.0,Satisfactory
Chennai,2020-05-24,22.78,37.03717391304349,7.5,9.37,16.33,41.49,1.12,6.79,49.94,81.0,Satisfactory
Chennai,2020-05-25,25.2,33.86,7.42,9.59,16.23,43.04,1.01,6.77,49.76,79.0,Satisfactory
Chennai,2020-05-26,27.82,311.98,7.95,8.96,16.14,44.75,1.0,6.44,41.21,79.0,Satisfactory
Chennai,2020-05-27,20.0,234.46,9.17,9.65,18.62,38.36,1.07,7.23,39.81,77.0,Satisfactory
Chennai,2020-05-28,31.03,207.7975,8.98,10.58,18.71,39.58,1.12,6.1,38.64,79.0,Satisfactory
Chennai,2020-05-29,38.3,181.135,9.04,13.54,21.64,40.71,1.11,6.54,57.6,112.0,Moderate
Chennai,2020-05-30,33.99,154.4725,7.45,9.69,15.08,41.97,0.94,5.44,62.0,105.0,Moderate
Chennai,2020-05-31,18.85,127.81,6.8,7.97,12.57,44.57,1.02,4.8,47.36,88.0,Satisfactory
Chennai,2020-06-01,36.15,346.73,8.28,10.07,17.89,39.35,1.16,7.27,49.45,101.0,Moderate
Chennai,2020-06-02,18.83,25.52,10.66,9.24,16.95,44.09,1.07,6.57,53.61,95.0,Satisfactory
Chennai,2020-06-03,20.61,13.84,8.01,9.41,16.64,44.45,1.01,4.04,59.22,76.0,Satisfactory
Chennai,2020-06-04,18.5,76.53,7.75,8.64,15.78,42.17,1.05,4.05,60.66,99.0,Satisfactory
Chennai,2020-06-05,18.53,27.33,10.03,9.51,19.15,43.01,1.09,5.31,55.1,81.0,Satisfactory
Chennai,2020-06-06,40.73,42.38,8.42,10.97,18.93,44.39,1.17,5.12,52.89,92.0,Satisfactory
Chennai,2020-06-07,20.52,142.52,8.59,12.19,20.39,43.08,1.17,5.35,56.57,128.0,Moderate
Chennai,2020-06-08,23.04,72.71,10.77,12.62,21.97,42.77,1.16,6.34,46.75,85.0,Satisfactory
Chennai,2020-06-09,22.43,32.25,8.69,16.08,21.03,42.45,0.96,5.45,55.54,87.0,Satisfactory
Chennai,2020-06-10,30.42,36.47,9.47,13.97,15.9,51.0,0.83,6.85,41.46,80.0,Satisfactory
Chennai,2020-06-11,26.37,40.69,11.65,11.45,18.3,40.68,1.21,5.45,46.53,106.0,Moderate
Chennai,2020-06-12,104.45,25.05,10.61,13.24,20.6,43.45,1.2,6.83,52.79,169.0,Moderate
Chennai,2020-06-13,20.76,35.25,10.37,11.16,21.63,34.03,1.01,5.77,51.41,112.0,Moderate
Chennai,2020-06-14,20.17,56.04,8.98,14.53,22.91,30.11,1.03,4.18,52.51,80.0,Satisfactory
Chennai,2020-06-15,19.34,43.22,8.35,11.06,18.82,31.52,1.17,6.57,51.3,79.0,Satisfactory
Chennai,2020-06-16,24.1,42.54,9.39,12.26,22.1,36.36,1.18,4.44,56.23,86.0,Satisfactory
Chennai,2020-06-17,32.37,43.27,9.63,15.03,24.29,34.49,1.08,7.76,53.18,96.0,Satisfactory
Chennai,2020-06-18,23.89,41.27,11.16,17.22,27.99,33.65,1.21,9.99,73.43,112.0,Moderate
Chennai,2020-06-19,29.8,48.4,8.8,15.56,23.72,34.78,1.05,6.45,52.41,109.0,Moderate
Chennai,2020-06-20,89.92,50.56,8.8,14.48,22.61,34.06,1.12,5.5,61.97,152.0,Moderate
Chennai,2020-06-21,26.53,55.74,8.44,13.11,21.18,34.42,1.08,5.53,59.9,140.0,Moderate
Chennai,2020-06-22,23.55,35.3,9.42,8.94,18.09,35.35,1.12,6.66,71.42,106.0,Moderate
